Tenure,MonthlyCharge,Bandwidth_GB_Year,Contacts,Yearly_equip_failure,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_No,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Techie_Yes
2.258878,174.9919,755.0711809,2,0,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,True
8.044444101,149.959755,1112.937102,1,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False
56.42112,222.6326,5693.54601,0,0,True,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False
3.27379,137.4836,891.754556,1,1,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
5.602813,139.9568,756.3419475,1,0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
57.0815,164.9785,5545.726878,1,0,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False
11.739,225.1457,2212.982101,2,1,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,False
14.89363,107.5286,1520.458929,1,0,False,False,False,True,True,False,True,False,True,True,False,False,True,True,False,False,False
13.36539,182.4433,1968.083882,2,0,True,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False
64.11367,200.1465,5760.636041,4,0,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False
65.09085,127.525,5506.82644,1,3,False,True,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False
56.75264,147.4738,4835.295615,2,0,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
57.49365,142.4713,5473.390798,1,0,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True
69.62423,174.9581,6689.748754,0,1,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True
47.94402,124.9607,4427.447401,1,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
6.542299,127.475,785.7678294,0,1,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False
69.46066,127.482,6002.2228,1,0,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
70.22928,197.484,6865.467972,1,1,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True
67.72471,117.4686,6168.427344,3,1,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False
64.56659,149.9707,5682.278193,1,1,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False
4.661936,127.4421,946.0176525,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
67.19921,207.4974,5806.242503,0,1,False,True,True,False,True,True,True,False,True,True,False,True,False,False,False,True,True
18.46162568,152.479779,2192.693797,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
71.19605,182.447,6126.890285,2,1,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False
71.1184,207.6094,6377.657916,1,1,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False
5.540815,194.9663,1201.716157,0,0,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False
11.69875604,147.473844,1189.578203,6,0,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
10.57654,162.4676,1792.965757,0,2,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False
14.46288204,222.660939,1806.135733,1,1,False,False,False,True,False,False,False,True,True,True,True,True,True,True,False,False,False
70.48211,179.9656,6153.937297,0,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
2.443144,232.6228,879.1284854,1,0,False,True,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
18.2103,207.6386,2150.497966,1,1,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False
68.14379,127.4738,6167.764392,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
4.731685,179.9794,627.8159819,0,0,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True
41.71275,184.9797,4115.795378,2,1,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True
46.43864,94.97283,4395.875018,2,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
22.25056,182.4608,2162.669491,1,1,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False
59.71984,149.9707,5322.807337,1,0,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False
36.88134,232.6378,4180.404092,0,0,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True
60.03811,174.9768,6004.110633,0,1,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False
53.80104,144.9607,4643.404934,1,0,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
24.84802,197.4945,2499.22788,2,1,False,False,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False
2.180613468,184.985293,656.1054778,4,0,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False
61.73523,217.484,5595.740821,1,1,False,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,False
2.649474,184.9634,1164.574248,3,1,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False
7.772523197,159.965008,884.3816817,1,0,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
65.71379,162.4676,6124.759369,0,1,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False
58.62812,162.4526,5411.328838,0,0,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False
61.46188,137.4836,5760.474223,2,1,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
71.10143,222.6362,6687.67953,0,0,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True
57.4079,210.1051,5754.451842,1,1,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
55.87684,139.9792,5065.133843,0,0,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False
66.03306,232.624,6578.562564,0,0,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False
4.008932,204.9634,880.3136958,1,0,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False
50.87987,184.9496,5014.268899,2,0,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False
61.18595,169.9671,5319.532385,0,0,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True
49.37752,175.1331,4554.912177,1,3,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
27.98865,104.9643,2679.775265,2,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
8.802664,142.4689,1697.797856,1,2,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False
41.09672,172.4742,3741.804448,2,1,True,False,True,False,True,False,False,False,True,True,False,True,True,False,True,False,False
9.345696,202.6829,1711.417233,0,1,False,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True
69.13848,265.1283,6425.062719,2,0,False,False,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True
12.91213895,112.455141,1447.711265,2,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
63.28819,197.4876,5570.11497,0,0,False,False,True,False,True,False,True,True,True,True,False,True,True,False,True,False,False
60.7425,157.4836,5241.582205,1,0,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False
68.78508,139.9349,6285.801266,1,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
62.32519,174.9919,5555.86987,1,1,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False,False,True
8.547698,179.9794,1066.677081,1,0,False,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,False
12.9765,149.9598,1178.979911,0,0,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
65.91489,242.6573,6020.902258,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,True
53.17302,79.97886,4345.907298,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
61.12405,192.4567,5451.33929,3,0,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False
9.676963031,204.961033,1340.685724,1,0,False,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False
11.70988,142.4713,1569.873827,1,1,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True
68.72852,139.9512,6204.546376,1,0,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False
9.738632,142.4713,1621.89345,0,0,True,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True
7.918255804,169.967067,944.331401,0,0,False,False,False,True,True,True,False,True,False,False,False,True,True,False,False,True,False
1.304537,159.9476,820.0487803,1,0,False,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False
10.00949,139.9816,1236.291583,0,0,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False
65.25844,127.475,5644.976125,1,2,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False
42.64646,150.0208,4095.787596,1,1,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False
56.03541,149.9915,4869.168543,3,1,False,True,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False
57.37651,149.9707,5220.600311,0,2,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False
2.945436,265.1283,922.2317794,1,0,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,True,True
60.30933,92.45514,5368.683525,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
19.9897,200.1185,2705.01162,0,0,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False
57.72932,210.138,5272.104771,0,1,False,False,False,True,True,False,False,True,False,True,True,True,False,False,True,False,False
71.37419,187.6422,6475.070027,1,0,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False
13.79595,187.6094,2034.534213,1,0,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
5.150963,165.0182,822.9997439,1,1,False,False,False,True,True,True,True,False,True,True,True,False,True,False,False,True,False
55.98127,159.965,4894.242924,0,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False
60.97619,210.127,5659.896946,1,1,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False
61.00345,184.967,5491.9286,1,0,False,True,True,False,True,False,False,True,True,True,True,False,True,False,True,False,False
13.55218661,242.628057,1779.049529,0,1,True,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False,False
